cuerpo,detalle,fecha,id,id_comision,id_legislatura,id_proyecto,tipo
CRR,"Comisión aprueba proyecto. GANADERIA, AGRICULTURA Y PESCA Nro. de Acta: 35.  Versión Taquigráfica: 659 Informantes: -Informe escrito.. Informante: Fratti, Luis Alfredo Se aprueba por unanimidad de señores Representantes presentes, 5 votos.",2016-08-09,15008,212.0,6,129748,COMISION_APRUEBA
CRR,"Div.Comisiones recibe de la Comisión. GANADERIA, AGRICULTURA Y PESCA",2016-08-09,15009,212.0,6,129748,
CRR,Se distribuye repartido. Rep.463/1   PDF    PRODUCCIÓN ARTESANAL DE CHORIZO. Se solicita al Poder Ejecutivo la remisión de la correspondiente iniciativa a fin de su regulación.Informe,2016-08-09,15010,,6,129748,
CRR,Div.Comisiones eleva.,2016-08-09,15011,,6,129748,
CRR,"Se da cuenta en sala informe de comisión. Tomo:0 Página:6 Diario:4052          GANADERIA, AGRICULTURA Y PESCA",2016-08-10,15012,212.0,6,129748,COMISION_INFORMA
CRR,Antecedentes. Tomo:0 Página:49 Diario:4052,2016-08-10,15013,,6,129748,
CRR,Discusión. Tomo:0 Página:50 Diario:4052,2016-08-10,15014,,6,129748,CAMARA_DISCUSION
CRR,Se aprueba Minuta de Comunicación. Tomo:0 Página:50 Diario:4052,2016-08-10,15015,,6,129748,CAMARA_APRUEBA
CRR,Texto aprobado. Tomo:0 Página:50 Diario:4052,2016-08-10,15016,,6,129748,
CRR,(Auto insertado) Entrada a CRR,2016-05-18,15017,,6,129748,CAMARA_ENTRADA
CRR,Se da curso.,2018-04-06,15018,,6,139170,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:7 Diario:4155,2018-04-10,15019,,6,139170,
CRR,(Auto insertado) Entrada a CRR,2018-04-06,15020,,6,139170,CAMARA_ENTRADA
CRR,Se da curso.,2018-03-14,15021,,6,139051,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:8 Diario:4153,2018-04-03,15022,,6,139051,
CRR,Respuesta. Tomo:0 Página:8 Diario:4166          Organismos: MSP*,2018-06-05,15023,,6,139051,PEDIDO_INFORME_RESPUESTA
CRR,Recepción por parte de Archivo.  35 folios.,2018-06-21,15024,,6,139051,PASE_ARCHIVO
CRR,(Auto insertado) Entrada a CRR,2018-03-14,15025,,6,139051,CAMARA_ENTRADA
CRR,Se da curso.,2018-03-14,15026,,6,139048,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:8 Diario:4153,2018-04-03,15027,,6,139048,
CRR,Respuesta. Tomo:0 Página:7 Diario:4170          Organismos: MEC*,2018-06-26,15028,,6,139048,PEDIDO_INFORME_RESPUESTA
CRR,Recepción por parte de Archivo.  Folios: 75,2018-06-29,15029,,6,139048,PASE_ARCHIVO
CRR,(Auto insertado) Entrada a CRR,2018-03-14,15030,,6,139048,CAMARA_ENTRADA
CRR,Se da curso.,2018-03-14,15031,,6,139068,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:8 Diario:4153,2018-04-03,15032,,6,139068,
CRR,Respuesta. Tomo:0 Página:10 Diario:4183          Organismos: MVOTMA*,2018-09-04,15033,,6,139068,PEDIDO_INFORME_RESPUESTA
CRR,Recepción por parte de Archivo.  Folios: 5,2018-09-21,15034,,6,139068,PASE_ARCHIVO
CRR,(Auto insertado) Entrada a CRR,2018-03-14,15035,,6,139068,CAMARA_ENTRADA
CRR,Se da curso.,2018-03-14,15036,,6,139052,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:8 Diario:4153,2018-04-03,15037,,6,139052,
CRR,(Auto insertado) Entrada a CRR,2018-03-14,15038,,6,139052,CAMARA_ENTRADA
CRR,Se da curso.,2018-03-02,15039,,6,138684,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:10 Diario:4148,2018-03-06,15040,,6,138684,
CRR,Ampliación de plazo según Ley 17673. Tomo:0 Página:6 Diario:4163          Organismos: MSP*,2018-05-15,15041,,6,138684,PEDIDO_INFORME_AMPLIACION_17673
CRR,Respuesta. Tomo:0 Página:7 Diario:4171          Organismos: MSP*,2018-07-03,15042,,6,138684,PEDIDO_INFORME_RESPUESTA
CRR,Recepción por parte de Archivo.  26 folios.,2018-07-05,15043,,6,138684,PASE_ARCHIVO
CRR,(Auto insertado) Entrada a CRR,2018-03-02,15044,,6,138684,CAMARA_ENTRADA
CRR,Se da curso.,2016-11-09,15045,,6,132601,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:6 Diario:4071,2016-11-09,15046,,6,132601,
CRR,Respuesta. Tomo:0 Página:6 Diario:4111          Organismos: MIEM*,2017-08-01,15047,,6,132601,PEDIDO_INFORME_RESPUESTA
CRR,Recepción por parte de Archivo.  Folios: 7,2017-09-26,15048,,6,132601,PASE_ARCHIVO
CRR,(Auto insertado) Entrada a CRR,2016-11-09,15049,,6,132601,CAMARA_ENTRADA
CRR,Se da curso.,2017-09-24,15050,,6,136864,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:11 Diario:4124,2017-10-03,15051,,6,136864,
CRR,Respuesta. Tomo:0 Página:11 Diario:4145          Organismos: MEC*,2018-02-07,15052,,6,136864,PEDIDO_INFORME_RESPUESTA
CRR,Recepción por parte de Archivo.  Folios: 22,2018-02-22,15053,,6,136864,PASE_ARCHIVO
CRR,Respuesta. Tomo:0 Página:7 Diario:4204          Organismos: MEC*,2018-11-13,15054,,6,136864,PEDIDO_INFORME_RESPUESTA
CRR,Recepción por parte de Archivo.  Folios: 73,2018-11-27,15055,,6,136864,PASE_ARCHIVO
CRR,(Auto insertado) Entrada a CRR,2017-09-24,15056,,6,136864,CAMARA_ENTRADA
CRR,Se da curso.,2016-10-18,15057,,6,132144,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:5 Diario:4067,2016-10-19,15058,,6,132144,
CRR,Respuesta. Tomo:0 Página:7 Diario:4171          Organismos: MEC*,2018-07-03,15059,,6,132144,PEDIDO_INFORME_RESPUESTA
CRR,Recepción por parte de Archivo.  110 Folios.,2018-07-05,15060,,6,132144,PASE_ARCHIVO
CRR,(Auto insertado) Entrada a CRR,2016-10-18,15061,,6,132144,CAMARA_ENTRADA
CRR,Se da curso.,2016-06-07,15062,,6,130128,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:6 Diario:4035,2016-06-08,15063,,6,130128,
CRR,(Auto insertado) Entrada a CRR,2016-06-07,15064,,6,130128,CAMARA_ENTRADA
CRR,Se da curso.,2016-06-07,15065,,6,130130,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:6 Diario:4035,2016-06-08,15066,,6,130130,
CRR,Respuesta. Tomo:0 Página:9 Diario:4056          Organismos: MINISTERIO INTERIOR,2016-09-06,15067,,6,130130,PEDIDO_INFORME_RESPUESTA
CRR,Recepción por parte de Archivo.  Folios: 13,2016-09-12,15068,,6,130130,PASE_ARCHIVO
CRR,(Auto insertado) Entrada a CRR,2016-06-07,15069,,6,130130,CAMARA_ENTRADA
CRR,Se da curso.,2016-04-26,15070,,6,129399,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:13 Diario:4024,2016-05-03,15071,,6,129399,
CRR,Recepción por parte de Archivo.  Folios: 100,2017-01-29,15072,,6,129399,PASE_ARCHIVO
CRR,Respuesta. Tomo:0 Página:10 Diario:4137          Organismos: MEC*,2017-12-05,15073,,6,129399,PEDIDO_INFORME_RESPUESTA
CRR,(Auto insertado) Entrada a CRR,2016-04-26,15074,,6,129399,CAMARA_ENTRADA
CRR,Se da curso.,2016-04-26,15075,,6,129390,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:13 Diario:4024,2016-05-03,15076,,6,129390,
CRR,(Auto insertado) Entrada a CRR,2016-04-26,15077,,6,129390,CAMARA_ENTRADA
CRR,Se da curso.,2015-11-10,15078,,6,127289,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:6 Diario:3998,2015-11-11,15079,,6,127289,
CRR,Respuesta. Tomo:0 Página:8 Diario:4099          Organismos: MIEM*,2017-05-16,15080,,6,127289,PEDIDO_INFORME_RESPUESTA
CRR,Recepción por parte de Archivo.  Folios: 45,2017-06-12,15081,,6,127289,PASE_ARCHIVO
CRR,(Auto insertado) Entrada a CRR,2015-11-10,15082,,6,127289,CAMARA_ENTRADA
CRR,Entrada a Cámara de Representantes.,2017-11-07,15083,,6,137394,CAMARA_ENTRADA
CRR,Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:9 Diario:4133          ESPECIAL DE ADICCIONES,2017-11-07,15084,1092.0,6,137394,PASA_COMISION
CRR,Se distribuye repartido. Rep.841/0   PDF    PREVENCIÓN Y CONTROL DEL CONSUMO PROBLEMÁTICO DE BEBIDAS ALCOHÓLICAS. Normas.,2017-11-07,15085,,6,137394,
CRR,Div.Comisiones envía a la Comisión. ESPECIAL DE ADICCIONES,2017-11-07,15086,1092.0,6,137394,COMISION_ENTRADA
CRR,(Auto insertado) Entrada a CRR,2017-11-07,15087,,6,137394,CAMARA_ENTRADA
CRR,Entrada a Cámara de Representantes.,2018-05-02,15088,,6,139504,CAMARA_ENTRADA
CRR,Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:9 Diario:4160          EDUCACIÓN Y CULTURA,2018-05-02,15089,211.0,6,139504,PASA_COMISION
CRR,"Se distribuye repartido. Rep.932/0   PDF    ALUMNOS CON ALTAS HABILIDADES  O SUPERDOTACIÓN. Se declara de interés nacional su identificación, registro y atención",2018-05-02,15090,,6,139504,
CRR,Div.Comisiones envía a la Comisión. EDUCACIÓN Y CULTURA,2018-05-02,15091,211.0,6,139504,COMISION_ENTRADA
CRR,Se da cuenta en comisión. EDUCACIÓN Y CULTURA Nro. de Acta: 72.  Versión Taquigráfica: 1560,2018-05-09,15092,211.0,6,139504,COMISION_ENTRADA
CRR,Tratamiento en comisión. EDUCACIÓN Y CULTURA Nro. de Acta: 80.  Versión Taquigráfica: 1838,2018-09-12,15093,211.0,6,139504,COMISION_TRATAMIENTO
CRR,"Tratamiento en comisión. EDUCACIÓN Y CULTURA Nro. de Acta: 83.  Versión Taquigráfica: 1904 La Comisión recibió a la Comisión Directiva de AHSTUY (Altas Habilidades/Superdotación  y Talentos del Uruguay), quienes manifestaron las dificultades que viven los niños con altas habilidades o superdotación.",2018-10-17,15094,211.0,6,139504,COMISION_TRATAMIENTO
CRR,Tratamiento en comisión. EDUCACIÓN Y CULTURA Nro. de Acta: 84.  Versión Taquigráfica: 1932 Se recibió a autoridades del Consejo Directivo Central de la Administración Nacional de Educación Pública y del Consejo de Educación Inicial y Primaria.,2018-11-07,15095,211.0,6,139504,COMISION_TRATAMIENTO
CRR,"Tratamiento en comisión. EDUCACIÓN Y CULTURA Nro. de Acta: 86.  Versión Taquigráfica: 1989 Concurrió el Grupo de Investigación en Altas habilidades/ Superdotación de la Facultad de Ciencias de la Educación de la Universidad de la Empresa. Asistieron la doctora Martha Peluffo, Decana de la Facultad; la doctora Susana Pérez Barrera, responsable de la Unidad de Educación y la maestra Shirley Siri, integrante del grupo de investigación.",2018-12-05,15096,211.0,6,139504,COMISION_TRATAMIENTO
CRR,"Comisión aprueba texto modificativo. EDUCACIÓN Y CULTURA Nro. de Acta: 87.  Versión Taquigráfica: 1990 Informantes: -Informe escrito.. Informante: García, Mario. Firmante: Malán, Enzo; Pérez, Paula; Urrutia, Nicolás; Montaner Formoso, Susana; Bianchi, Graciela",2018-12-12,15097,211.0,6,139504,COMISION_APRUEBA
CRR,"Se distribuye repartido. Rep.932/1   PDF    ALUMNOS CON ALTAS HABILIDADES Y SUPERDOTACIÓN. Se declara de  interés nacional su identificación, registro y atención. Informe",2019-04-26,15098,,6,139504,
CRR,Div.Comisiones eleva.,2019-04-26,15099,,6,139504,
CRR,Se da cuenta en sala informe de comisión.  Tomo:0 Página:0 Diario:4225         EDUCACIÓN Y CULTURA,2019-05-07,15100,211.0,6,139504,COMISION_INFORMA
CRR,(Auto insertado) Entrada a CRR,2018-05-02,15101,,6,139504,CAMARA_ENTRADA
CRR,Se da curso.,2015-09-14,15102,,6,126814,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo. Tomo:0 Página:10 Diario:3991,2015-10-06,15103,,6,126814,
CRR,Respuesta. Tomo:0 Página:6 Diario:3997          Organismos: MDN*,2015-11-10,15104,,6,126814,PEDIDO_INFORME_RESPUESTA
CRR,Recepción por parte de Archivo.  Folios: 6,2016-03-01,15105,,6,126814,PASE_ARCHIVO
CRR,(Auto insertado) Entrada a CRR,2015-09-14,15106,,6,126814,CAMARA_ENTRADA
CRR,Se da curso.,2015-12-01,15107,,6,127693,PEDIDO_INFORME_ENVIO
CRR,Se da cuenta al Cuerpo.  Tomo:0 Página:4 Diario:4002,2015-12-02,15108,,6,127693,
CRR,Respuesta. Tomo:0 Página:6 Diario:4041          Organismos: MINISTERIO INTERIOR,2016-07-05,15109,,6,127693,PEDIDO_INFORME_RESPUESTA
CRR,Recepción por parte de Archivo.  Folios: 32,2016-07-10,15110,,6,127693,PASE_ARCHIVO
CRR,(Auto insertado) Entrada a CRR,2015-12-01,15111,,6,127693,CAMARA_ENTRADA
CRR,Entrada a Cámara de Representantes.,2018-05-02,15112,,6,139501,CAMARA_ENTRADA
CRR,"Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:6 Diario:4160          CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN",2018-05-02,15113,75.0,6,139501,PASA_COMISION
CRR,"Se distribuye repartido. Rep.931/0   PDF    CIUDAD DE JOSÉ PEDRO VARELA. Se declara el día 9 de noviembre de 2018 feriado no laborable, con motivo de conmemorarse el centenario de su fundación.",2018-05-02,15114,,6,139501,
CRR,"Div.Comisiones envía a la Comisión. CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN",2018-05-02,15115,75.0,6,139501,COMISION_ENTRADA
CRR,"Se da cuenta en comisión. CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN Nro. de Acta: 94.  Versión Taquigráfica: 1563",2018-05-09,15116,75.0,6,139501,COMISION_ENTRADA
CRR,"Comisión aprueba proyecto. CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN Nro. de Acta: 95.  Versión Taquigráfica: 1592 Informantes: -Informe escrito.. Informante: Umpiérrez, Javier. Firmante: González, Pablo; Gelman, Macarena; de los Santos Severgnini, Darcy Amaury; Pasquet Iribarne, Ope; Iturralde Viñas, Pablo; Abdala, Pablo; Goñi Reyes, Rodrigo Se aprueba sin modificaciones por 8 votos en 8.",2018-05-30,15117,75.0,6,139501,COMISION_APRUEBA
CRR,"Div.Comisiones recibe de la Comisión. CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN",2018-06-08,15118,75.0,6,139501,
CRR,"Se distribuye repartido. Rep.931/1   PDF    CIUDAD DE JOSÉ PEDRO VARELA. Se declara el día 9 de noviembre de 2018 feriado no laborable, con motivo de conmemorarse el centenario de su fundación. Informe",2018-06-08,15119,,6,139501,
CRR,Div.Comisiones eleva.,2018-06-08,15120,,6,139501,
CRR,"Se da cuenta en sala informe de comisión. Tomo:0 Página:6 Diario:4168          CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN",2018-06-12,15121,75.0,6,139501,COMISION_INFORMA
CRR,"Discusión general. Tomo:0 Página:51 Diario:4171          Intervenciones: García, Mario  Pag. ini:52 Pag. fin:54
Posada, Iván  Pag. ini:57 Pag. fin:57
Toledo Antúnez, Hermes  Pag. ini:54 Pag. fin:57
Umpiérrez, Javier  Pag. ini:51 Pag. fin:52",2018-07-03,15122,10117.0,6,139501,CAMARA_DISCUSION
CRR,Discusión particular. Tomo:0 Página:57 Diario:4171,2018-07-03,15123,,6,139501,CAMARA_DISCUSION
CRR,C.RR. sanciona. Tomo:0 Página:58 Diario:4171,2018-07-03,15124,,6,139501,CAMARA_APRUEBA
CSS,Entrada a Cámara de Senadores.,2018-07-04,15125,,6,139501,CAMARA_ENTRADA
CSS,Se da cuenta al Cuerpo y pasa a comisión. Tomo:582 Página:292 Diario:19          CONSTITUCIÓN Y LEGISLACIÓN,2018-07-04,15126,311.0,6,139501,PASA_COMISION
CSS,"Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Dist.1970/0 Proyecto de ley aprobado por la Cámara de Representantes. 
Informe de la Comisión de Constitución, Códigos, Legislación General y Administración de la Cámara de Representantes.",2018-07-09,15127,311.0,6,139501,
CSS,Se da cuenta en comisión. CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 106.  Versión Taquigráfica: 1956,2018-07-17,15128,311.0,6,139501,COMISION_ENTRADA
CSS,"Comisión aprueba proyecto. CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 109.  Versión Taquigráfica: 2025 Informantes: -Informe verbal.. Informante: Ayala, Patricia Artículos 1º y 2º.- Se votan en bloque: 7 en 7. Afirmativa. UNANIMIDAD.",2018-08-14,15129,311.0,6,139501,COMISION_APRUEBA
CSS,Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Dist.2025/0 Versión taquigráfica de la sesión del día 14 de agosto de 2018.-,2018-08-14,15130,311.0,6,139501,
CSS,Se eleva a Secretaría,2018-08-14,15131,,6,139501,
CSS,"Se distribuye repartido. Rep.697/0   PDF    CIUDAD DE JOSÉ PEDRO VARELA, DEPARTAMENTO DE LAVALLEJA. SE DECLARA FERIADO NO LABORABLE EL DÍA 9 DE NOVIEMBRE DE 2018 CON MOTIVO DE CONMEMORARSE EL CENTENARIO DE SU FUNDACIÓN.",2018-08-14,15132,,6,139501,
CSS,Se distribuye repartido. Tomo:584 Página:0 Diario:27,2018-08-14,15133,,6,139501,
CSS,Se da cuenta en sala informe de comisión. Tomo:584 Página:193 Diario:28          CONSTITUCIÓN Y LEGISLACIÓN,2018-08-15,15134,311.0,6,139501,COMISION_INFORMA
CSS,"Discusión general. Tomo:584 Página:273 Diario:29          Se vota afirmativamente, (25 en 25, UNANIMIDAD).-
Se vota afirmativamente el envío de la versión taquigráfica de esta discusión a la Comisión de Constitución y Legislación.- (25 en 25, UNANIMIDAD).-",2018-08-21,15135,,6,139501,CAMARA_DISCUSION
CSS,"Discusión particular. Tomo:584 Página:273 Diario:29          Artículo 1º.- Se vota afirmativamente, (24 en 25).-
Artículo 2º.- Se vota afirmativamente, (26 en 26, UNANIMIDAD).-",2018-08-21,15136,,6,139501,CAMARA_DISCUSION
CSS,"Fundamento de voto de discusión particular. Tomo:584 Página:273 Diario:29          Intervenciones: Bordaberry Herrán, Juan Pedro  Pag. ini:274 Pag. fin:274
Michelini, Rafael  Pag. ini:273 Pag. fin:273
Passada, Ivonne  Pag. ini:274 Pag. fin:274
Xavier, Mónica  Pag. ini:273 Pag. fin:273",2018-08-21,15137,922.0,6,139501,
CSS,C.SS. sanciona. Tomo:584 Página:275 Diario:29,2018-08-21,15138,,6,139501,CAMARA_APRUEBA
CSS,Poder Ejecutivo promulga.  Ley Nro:  19657,2018-08-30,15139,,6,139501,PROMULGA_PE
CRR,Recepción por parte de Archivo.  Folios: 12,2018-09-26,15140,,6,139501,PASE_ARCHIVO
CRR,(Auto insertado) Entrada a CRR,2018-05-02,15141,,6,139501,CAMARA_ENTRADA
CSS,(Auto insertado) Entrada a CSS,2018-07-04,15142,,6,139501,CAMARA_ENTRADA
CRR,Entrada a Cámara de Representantes.,2015-12-01,15143,,6,127679,CAMARA_ENTRADA
CRR,"Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:9 Diario:4001          CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN",2015-12-01,15144,75.0,6,127679,PASA_COMISION
CRR,Texto proyecto inicial. Tomo:0 Página:14 Diario:4001,2015-12-01,15145,,6,127679,
CRR,Recepción por parte de Div.Comisiones.,2015-12-02,15146,,6,127679,
CRR,"Se distribuye repartido. Rep.352/0   PDF    LOCALIDAD DE ZAPICÀN, DEPARTAMENTO DE LAVALLEJA. Se declara feriado no laborable el día 30 de mayo  2016, con motivo de conmemorarse los ciento veinticinco años de su fundación.",2015-12-02,15147,,6,127679,
CRR,"Div.Comisiones envía a la Comisión. CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN",2015-12-02,15148,75.0,6,127679,COMISION_ENTRADA
CRR,"Se da cuenta en comisión. CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN Nro. de Acta: 29.  Versión Taquigráfica: 364",2015-12-09,15149,75.0,6,127679,COMISION_ENTRADA
CRR,"Tratamiento en comisión. CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN Nro. de Acta: 30.  Versión Taquigráfica: 392 Se recibe a los señores Representantes Mario García y Javier Umpiérrez, en su calidad de autores de la iniciativa.",2016-02-17,15150,75.0,6,127679,COMISION_TRATAMIENTO
CRR,"Comisión aprueba proyecto. CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN Nro. de Acta: 30.  Versión Taquigráfica: 392 Informantes: -Informe escrito.. Informante: de los Santos Severgnini, Darcy Amaury. Firmante: Pasquet Iribarne, Ope; Iturralde Viñas, Pablo; Mahía, José Carlos; Abdala, Pablo; Goñi Reyes, Rodrigo; Bottino, Cecilia; Radío, Daniel; González, Pablo; Gelman, Macarena",2016-02-17,15151,75.0,6,127679,COMISION_APRUEBA
CRR,"Div.Comisiones recibe de la Comisión. CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN",2016-03-07,15152,75.0,6,127679,
CRR,"Se distribuye repartido. Rep.352/1   PDF    LOCALIDAD DE ZAPICÁN, DEPARTAMENTO DE LAVALLEJA.Se declara feriado no laborable el día 30 de mayo de 2016, con motivo de conmemorarse los ciento veinticinco años de su fundación.Informe.",2016-03-07,15153,,6,127679,
CRR,Div.Comisiones eleva.,2016-03-07,15154,,6,127679,
CRR,"Se da cuenta en sala informe de comisión. Tomo:0 Página:4 Diario:4015          CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN",2016-03-08,15155,75.0,6,127679,COMISION_INFORMA
CRR,Antecedentes. Tomo:0 Página:64 Diario:4019,2016-04-05,15156,,6,127679,
CRR,"Discusión general. Tomo:0 Página:65 Diario:4019          Intervenciones: de los Santos Severgnini, Darcy Amaury  Pag. ini:65 Pag. fin:66
García, Mario  Pag. ini:66 Pag. fin:67
Paradeda Cabrera, Ismael  Pag. ini:66 Pag. fin:66",2016-04-05,15157,11827.0,6,127679,CAMARA_DISCUSION
CRR,Discusión particular. Tomo:0 Página:67 Diario:4019          Se vota moción del diputado Mario Garcia para que la versión taquigráfica de las palabras versitdas en Sala sean enviadas a la Comisión 125 años de Zapicán.,2016-04-05,15158,,6,127679,CAMARA_DISCUSION
CRR,C.RR. sanciona. Tomo:0 Página:64 Diario:4019,2016-04-05,15159,,6,127679,CAMARA_APRUEBA
CRR,Texto aprobado. Tomo:0 Página:64 Diario:4019,2016-04-05,15160,,6,127679,
CSS,Entrada a Cámara de Senadores.,2016-04-06,15161,,6,127679,CAMARA_ENTRADA
CSS,Se da cuenta al Cuerpo y pasa a comisión. Tomo:550 Página:5 Diario:8          CONSTITUCIÓN Y LEGISLACIÓN,2016-04-12,15162,311.0,6,127679,PASA_COMISION
CSS,"Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN - Proyecto de ley aprobado por la Cámara de Representantes 
- Informe de la Comisión de Constitución, Códigos, Legislación General y Administración de la Cámara de Representantes 
- Proyecto de ley con exposición de motivos presentado por los señores Representantes Mario Garcia y Javier Umpiérrez
 Dist.629/0 - Proyecto de ley aprobado por la Cámara de Representantes 
- Informe de la Comisión de Constitución, Códigos, Legislación General y Administración de la Cámara de Representantes 
- Proyecto de ley con exposición de motivos presentado por los señores Representantes Mario Garcia y Javier Umpiérrez",2016-04-12,15163,311.0,6,127679,
CSS,Se da cuenta en comisión. CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 23.  Versión Taquigráfica: 654,2016-04-19,15164,311.0,6,127679,COMISION_ENTRADA
CSS,"Comisión aprueba texto sustitutivo. CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 24.  Versión Taquigráfica: 660 Informantes: -Informe verbal.. Informante: Payssé, Daniela Se vota: 7 en 7. Afirmativa. UNANIMIDAD.",2016-04-26,15165,311.0,6,127679,COMISION_APRUEBA
CSS,Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Versión taquigráfica de la sesión del día 26 de abril de 2016. Dist.660/0 Versión taquigráfica de la sesión del día 26 de abril de 2016.,2016-04-26,15166,311.0,6,127679,
CSS,Dirección General recibe de la Comisión CONSTITUCIÓN Y LEGISLACIÓN,2016-04-27,15167,311.0,6,127679,
CSS,Se eleva a Secretaría,2016-04-27,15168,,6,127679,
CSS,"Se distribuye repartido. Rep.246/0   PDF    PUEBLO ZAPICÁN. DEPARTAMENTO DE LAVALLEJA. SE DECLARA FERIADO NO LABORABLE EL DÍA 30 DE MAYO DE 2016, CON MOTIVO DE CONMEMORARSE LOS CIENTO VEINTICINCO AÑOS DE SU FUNDACIÓN.",2016-04-27,15169,,6,127679,
CSS,Se da cuenta en sala informe de comisión. Tomo:550 Página:261 Diario:10          CONSTITUCIÓN Y LEGISLACIÓN,2016-05-03,15170,311.0,6,127679,COMISION_INFORMA
CSS,Antecedentes. Tomo:550 Página:361 Diario:10,2016-05-03,15171,,6,127679,
CSS,"Discusión general. Tomo:550 Página:367 Diario:10          Se vota afirmativamente, (20 en 20, unanimidad).- Intervenciones: Aviaga Martínez, María Carol  Pag. ini:368 Pag. fin:368
Payssé, Daniela  Pag. ini:367 Pag. fin:368",2016-05-03,15172,11524.0,6,127679,CAMARA_DISCUSION
CSS,"Discusión particular. Tomo:550 Página:368 Diario:10          Artículo 1º.- Se vota afirmativamente, (23 en 23, unanimidad).-
Artículo 2º.- Se vota afirmativamente, (22 en 22, unanimidad).-",2016-05-03,15173,,6,127679,CAMARA_DISCUSION
CSS,C.SS. modifica. Tomo:550 Página:369 Diario:10,2016-05-03,15174,,6,127679,CAMARA_MODIFICA
CSS,Texto aprobado. Tomo:550 Página:361 Diario:10,2016-05-03,15175,,6,127679,
CRR,Entrada a Cámara de Representantes.,2016-05-04,15176,,6,127679,CAMARA_ENTRADA
CRR,"Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:5 Diario:4025          CONSTITUCIÓN, CÓDIGOS, LEGISLACIÓN GENERAL Y ADMINISTRACIÓN",2016-05-04,15177,75.0,6,127679,PASA_COMISION
CRR,Moción de urgencia. Tomo:0 Página:23 Diario:4025          Votación: Afirmativo ( 67 en 69),2016-05-04,15178,,6,127679,CAMARA_URGENCIA
CRR,Antecedentes. Tomo:0 Página:23 Diario:4025,2016-05-04,15179,,6,127679,
CRR,Discusión. Tomo:0 Página:23 Diario:4025,2016-05-04,15180,,6,127679,CAMARA_DISCUSION
CRR,Texto aprobado. Tomo:0 Página:23 Diario:4025,2016-05-04,15181,,6,127679,
